205;30/07/2017;Paypal;288;Charles;Wirtgen;Monaco;2;245;Mezcal;12;"Alcoholic beverages"
206;02/12/2017;Visa;294;Michel;Wolter;"French Polynesia";1;19;Curtido;1;"Antojitos (street food)"
206;02/12/2017;Visa;294;Michel;Wolter;"French Polynesia";5;125;"Habanero, chipotle and chimichurrisalsas";6;"Moles, sauces, dips and spreads"
206;02/12/2017;Visa;294;Michel;Wolter;"French Polynesia";4;126;"Arroz a la tumbada (rice with seafood)";7;"Rice dishes"
206;02/12/2017;Visa;294;Michel;Wolter;"French Polynesia";4;171;"Frijoles refritos (refried beans)";9;"Vegetable dishes"
206;02/12/2017;Visa;294;Michel;Wolter;"French Polynesia";1;204;"Macarrones de dulce de leche";10;"Desserts and sweets"
207;19/04/2017;MasterCard;221;Henri;Rodesch;Mauritius;2;10;Chicharrón;1;"Antojitos (street food)"
207;19/04/2017;MasterCard;221;Henri;Rodesch;Mauritius;3;232;Lechuguilla;11;"Non-alcoholic beverages"
208;23/01/2017;DigiCash;218;Joseph;Relles;Bermuda;1;4;"Camote (Mexican sweet potato)";1;"Antojitos (street food)"
208;23/01/2017;DigiCash;218;Joseph;Relles;Bermuda;2;45;"Mole poblano";1;"Antojitos (street food)"
208;23/01/2017;DigiCash;218;Joseph;Relles;Bermuda;4;48;Moronga;1;"Antojitos (street food)"
208;23/01/2017;DigiCash;218;Joseph;Relles;Bermuda;3;56;Picadillo;1;"Antojitos (street food)"
208;23/01/2017;DigiCash;218;Joseph;Relles;Bermuda;5;88;Bistec;4;"Meat dishes"
208;23/01/2017;DigiCash;218;Joseph;Relles;Bermuda;1;89;"Carne asada, grilled beef";4;"Meat dishes"
208;23/01/2017;DigiCash;218;Joseph;Relles;Bermuda;1;110;Puntas;5;"Poultry dishes"
208;23/01/2017;DigiCash;218;Joseph;Relles;Bermuda;4;147;"caldo de camaron shrimp soup";8;"Soups and stews"
208;23/01/2017;DigiCash;218;Joseph;Relles;Bermuda;4;190;"Cochinito de Piloncillo";10;"Desserts and sweets"
208;23/01/2017;DigiCash;218;Joseph;Relles;Bermuda;2;232;Lechuguilla;11;"Non-alcoholic beverages"
209;04/07/2017;Paypal;217;Louis;Rech;Guinea-Bissau;2;3;Burrito;1;"Antojitos (street food)"
209;04/07/2017;Paypal;217;Louis;Rech;Guinea-Bissau;3;97;Chilorio;4;"Meat dishes"
209;04/07/2017;Paypal;217;Louis;Rech;Guinea-Bissau;2;108;Birria;5;"Poultry dishes"
209;04/07/2017;Paypal;217;Louis;Rech;Guinea-Bissau;3;131;"Arroz con lima (rice with lemon)";7;"Rice dishes"
209;04/07/2017;Paypal;217;Louis;Rech;Guinea-Bissau;4;203;Jarritos;10;"Desserts and sweets"
209;04/07/2017;Paypal;217;Louis;Rech;Guinea-Bissau;4;243;Colonche;12;"Alcoholic beverages"
210;01/03/2017;Visa;297;Jules;Zinnen;Latvia;2;108;Birria;5;"Poultry dishes"
210;01/03/2017;Visa;297;Jules;Zinnen;Latvia;5;128;"Arroz con camarones (rice with shrimp)";7;"Rice dishes"
210;01/03/2017;Visa;297;Jules;Zinnen;Latvia;5;188;Churros;10;"Desserts and sweets"
210;01/03/2017;Visa;297;Jules;Zinnen;Latvia;3;250;Tepache;12;"Alcoholic beverages"
211;26/04/2017;MasterCard;74;Joseph;Faber;"Viet Nam";2;125;"Habanero, chipotle and chimichurrisalsas";6;"Moles, sauces, dips and spreads"
211;26/04/2017;MasterCard;74;Joseph;Faber;"Viet Nam";3;160;"Sopa de pescado siete mares";8;"Soups and stews"
212;04/01/2017;DigiCash;69;Pierre;Even;"Christmas Island";5;15;"Cochinita pibil";1;"Antojitos (street food)"
212;04/01/2017;DigiCash;69;Pierre;Even;"Christmas Island";1;38;Longaniza;1;"Antojitos (street food)"
212;04/01/2017;DigiCash;69;Pierre;Even;"Christmas Island";5;50;Pambazos;1;"Antojitos (street food)"
212;04/01/2017;DigiCash;69;Pierre;Even;"Christmas Island";3;52;Papadzules;1;"Antojitos (street food)"
212;04/01/2017;DigiCash;69;Pierre;Even;"Christmas Island";1;90;"Carne guisada, stewed beef in spiced gravy";4;"Meat dishes"
212;04/01/2017;DigiCash;69;Pierre;Even;"Christmas Island";4;130;"Arroz con leche";7;"Rice dishes"
212;04/01/2017;DigiCash;69;Pierre;Even;"Christmas Island";2;151;"Chilpachole de jaiba";8;"Soups and stews"
212;04/01/2017;DigiCash;69;Pierre;Even;"Christmas Island";4;156;"Sopa Azteca";8;"Soups and stews"
212;04/01/2017;DigiCash;69;Pierre;Even;"Christmas Island";4;163;"Sopa tarasca";8;"Soups and stews"
212;04/01/2017;DigiCash;69;Pierre;Even;"Christmas Island";4;195;Flan;10;"Desserts and sweets"
213;28/10/2017;Paypal;122;Hubert;Hilger;"Puerto Rico";4;189;Cocadas;10;"Desserts and sweets"
214;12/01/2017;Visa;152;Norbert;Konter;Algeria;5;70;Tlacoyos;1;"Antojitos (street food)"
214;12/01/2017;Visa;152;Norbert;Konter;Algeria;5;128;"Arroz con camarones (rice with shrimp)";7;"Rice dishes"
214;12/01/2017;Visa;152;Norbert;Konter;Algeria;4;185;Champurrado;10;"Desserts and sweets"
215;14/08/2017;MasterCard;150;Rene;Koltz;"Bolivia, Plurinational State of";1;25;Fajitas;1;"Antojitos (street food)"
215;14/08/2017;MasterCard;150;Rene;Koltz;"Bolivia, Plurinational State of";2;80;"Queso de cuajo";2;"Cheese dishes"
215;14/08/2017;MasterCard;150;Rene;Koltz;"Bolivia, Plurinational State of";2;129;"Arroz con huevo (rice with eggs)";7;"Rice dishes"
215;14/08/2017;MasterCard;150;Rene;Koltz;"Bolivia, Plurinational State of";5;136;"Arroz verde (green rice)";7;"Rice dishes"
215;14/08/2017;MasterCard;150;Rene;Koltz;"Bolivia, Plurinational State of";5;181;Cajeta;10;"Desserts and sweets"
215;14/08/2017;MasterCard;150;Rene;Koltz;"Bolivia, Plurinational State of";4;212;"Pan dulce";10;"Desserts and sweets"
216;18/01/2017;DigiCash;74;Joseph;Faber;"Viet Nam";3;29;Fritada;1;"Antojitos (street food)"
216;18/01/2017;DigiCash;74;Joseph;Faber;"Viet Nam";1;92;Cecina;4;"Meat dishes"
216;18/01/2017;DigiCash;74;Joseph;Faber;"Viet Nam";3;115;Chamoy;6;"Moles, sauces, dips and spreads"
216;18/01/2017;DigiCash;74;Joseph;Faber;"Viet Nam";2;117;"Mole blanco";6;"Moles, sauces, dips and spreads"
216;18/01/2017;DigiCash;74;Joseph;Faber;"Viet Nam";3;228;Horchata;11;"Non-alcoholic beverages"
216;18/01/2017;DigiCash;74;Joseph;Faber;"Viet Nam";3;252;Tubâ;12;"Alcoholic beverages"
217;02/09/2017;Paypal;230;Jean-Paul;Schaaf;Lithuania;3;106;"Ancas de Rana";5;"Poultry dishes"
217;02/09/2017;Paypal;230;Jean-Paul;Schaaf;Lithuania;4;111;"Queso de Puerco";5;"Poultry dishes"
217;02/09/2017;Paypal;230;Jean-Paul;Schaaf;Lithuania;2;142;Pescado zarandeado;7;"Rice dishes"
217;02/09/2017;Paypal;230;Jean-Paul;Schaaf;Lithuania;1;143;Birria;8;"Soups and stews"
217;02/09/2017;Paypal;230;Jean-Paul;Schaaf;Lithuania;5;147;"caldo de camaron shrimp soup";8;"Soups and stews"
217;02/09/2017;Paypal;230;Jean-Paul;Schaaf;Lithuania;5;148;"carne en su jugo";8;"Soups and stews"
217;02/09/2017;Paypal;230;Jean-Paul;Schaaf;Lithuania;2;171;"Frijoles refritos (refried beans)";9;"Vegetable dishes"
217;02/09/2017;Paypal;230;Jean-Paul;Schaaf;Lithuania;5;201;"Fried ice cream";10;"Desserts and sweets"
217;02/09/2017;Paypal;230;Jean-Paul;Schaaf;Lithuania;2;252;Tubâ;12;"Alcoholic beverages"
218;20/06/2017;Visa;208;"Jean Michel";Philippart;Bermuda;5;7;Chalupa;1;"Antojitos (street food)"
218;20/06/2017;Visa;208;"Jean Michel";Philippart;Bermuda;2;106;"Ancas de Rana";5;"Poultry dishes"
218;20/06/2017;Visa;208;"Jean Michel";Philippart;Bermuda;3;136;"Arroz verde (green rice)";7;"Rice dishes"
219;03/09/2017;MasterCard;123;Dominique-Joseph;Hoferlin;Finland;4;5;Cemitas sandwiches;1;"Antojitos (street food)"
219;03/09/2017;MasterCard;123;Dominique-Joseph;Hoferlin;Finland;2;107;Barbacoa;5;"Poultry dishes"
219;03/09/2017;MasterCard;123;Dominique-Joseph;Hoferlin;Finland;1;123;"Salsa verde";6;"Moles, sauces, dips and spreads"
219;03/09/2017;MasterCard;123;Dominique-Joseph;Hoferlin;Finland;5;157;"Sopa de fideo";8;"Soups and stews"
219;03/09/2017;MasterCard;123;Dominique-Joseph;Hoferlin;Finland;4;185;Champurrado;10;"Desserts and sweets"
219;03/09/2017;MasterCard;123;Dominique-Joseph;Hoferlin;Finland;4;227;Chocolate;11;"Non-alcoholic beverages"
219;03/09/2017;MasterCard;123;Dominique-Joseph;Hoferlin;Finland;5;240;Tejate;11;"Non-alcoholic beverages"
220;04/06/2017;DigiCash;131;Georges;Hurt;Lithuania;2;43;Mixiotes;1;"Antojitos (street food)"
220;04/06/2017;DigiCash;131;Georges;Hurt;Lithuania;2;47;Molotes;1;"Antojitos (street food)"
220;04/06/2017;DigiCash;131;Georges;Hurt;Lithuania;5;56;Picadillo;1;"Antojitos (street food)"
220;04/06/2017;DigiCash;131;Georges;Hurt;Lithuania;2;63;Sincronizadas;1;"Antojitos (street food)"
220;04/06/2017;DigiCash;131;Georges;Hurt;Lithuania;2;95;"Calabacitas con puerco";4;"Meat dishes"
220;04/06/2017;DigiCash;131;Georges;Hurt;Lithuania;2;103;"Pollo motuleños";5;"Poultry dishes"
220;04/06/2017;DigiCash;131;Georges;Hurt;Lithuania;3;145;"caldo de res, beef soup";8;"Soups and stews"
220;04/06/2017;DigiCash;131;Georges;Hurt;Lithuania;3;202;Jamoncillos;10;"Desserts and sweets"
221;10/05/2017;Paypal;17;"Jean Charles";Beving;Peru;2;5;Cemitas sandwiches;1;"Antojitos (street food)"
221;10/05/2017;Paypal;17;"Jean Charles";Beving;Peru;4;63;Sincronizadas;1;"Antojitos (street food)"
221;10/05/2017;Paypal;17;"Jean Charles";Beving;Peru;2;107;Barbacoa;5;"Poultry dishes"
221;10/05/2017;Paypal;17;"Jean Charles";Beving;Peru;5;121;Salsa;6;"Moles, sauces, dips and spreads"
221;10/05/2017;Paypal;17;"Jean Charles";Beving;Peru;2;131;"Arroz con lima (rice with lemon)";7;"Rice dishes"
221;10/05/2017;Paypal;17;"Jean Charles";Beving;Peru;5;175;Alegrías;10;"Desserts and sweets"
221;10/05/2017;Paypal;17;"Jean Charles";Beving;Peru;4;184;"Carlota de limón";10;"Desserts and sweets"
221;10/05/2017;Paypal;17;"Jean Charles";Beving;Peru;3;209;"Pan de Acambaro (Acambaro bread)";10;"Desserts and sweets"
222;29/04/2017;Visa;5;Fränk;Arndt;Bangladesh;5;120;"Pipian – green or red, meat, pork";6;"Moles, sauces, dips and spreads"
222;29/04/2017;Visa;5;Fränk;Arndt;Bangladesh;3;164;"Chile relleno";9;"Vegetable dishes"
223;15/04/2017;MasterCard;130;Albert;Huberty;"Bolivia, Plurinational State of";3;29;Fritada;1;"Antojitos (street food)"
223;15/04/2017;MasterCard;130;Albert;Huberty;"Bolivia, Plurinational State of";5;172;Nopalitos;9;"Vegetable dishes"
223;15/04/2017;MasterCard;130;Albert;Huberty;"Bolivia, Plurinational State of";3;252;Tubâ;12;"Alcoholic beverages"
224;04/02/2017;DigiCash;23;Theodore;Boever;Hungary;5;130;"Arroz con leche";7;"Rice dishes"
224;04/02/2017;DigiCash;23;Theodore;Boever;Hungary;5;131;"Arroz con lima (rice with lemon)";7;"Rice dishes"
224;04/02/2017;DigiCash;23;Theodore;Boever;Hungary;1;154;Pozole;8;"Soups and stews"
224;04/02/2017;DigiCash;23;Theodore;Boever;Hungary;5;158;"Sopa de lima, from Yucatán";8;"Soups and stews"
224;04/02/2017;DigiCash;23;Theodore;Boever;Hungary;2;215;Pepitorias;10;"Desserts and sweets"
225;07/10/2017;Paypal;22;Alex;Bodry;Gambia;5;13;Choriqueso;1;"Antojitos (street food)"
225;07/10/2017;Paypal;22;Alex;Bodry;Gambia;2;23;"Ensalada de fruta (fruit salad)";1;"Antojitos (street food)"
225;07/10/2017;Paypal;22;Alex;Bodry;Gambia;1;76;Tripas;1;"Antojitos (street food)"
225;07/10/2017;Paypal;22;Alex;Bodry;Gambia;3;91;"Carne a la tampiqueña";4;"Meat dishes"
225;07/10/2017;Paypal;22;Alex;Bodry;Gambia;1;168;"Frijoles pintos (pinto beans)";9;"Vegetable dishes"
225;07/10/2017;Paypal;22;Alex;Bodry;Gambia;3;187;Chocolate;10;"Desserts and sweets"
225;07/10/2017;Paypal;22;Alex;Bodry;Gambia;1;204;"Macarrones de dulce de leche";10;"Desserts and sweets"
226;25/08/2017;Visa;252;Joseph;Servais;Congo;2;165;"Chiles en nogada";9;"Vegetable dishes"
226;25/08/2017;Visa;252;Joseph;Servais;Congo;2;192;"Crepas de cajeta";10;"Desserts and sweets"
226;25/08/2017;Visa;252;Joseph;Servais;Congo;2;202;Jamoncillos;10;"Desserts and sweets"
226;25/08/2017;Visa;252;Joseph;Servais;Congo;2;251;Tequila;12;"Alcoholic beverages"
227;08/11/2017;MasterCard;88;Pierre;Gansen;"Venezuela, Bolivarian Republic of";1;82;"Huevos rancheros";3;"Egg dishes"
227;08/11/2017;MasterCard;88;Pierre;Gansen;"Venezuela, Bolivarian Republic of";4;143;Birria;8;"Soups and stews"
227;08/11/2017;MasterCard;88;Pierre;Gansen;"Venezuela, Bolivarian Republic of";1;168;"Frijoles pintos (pinto beans)";9;"Vegetable dishes"
228;24/09/2017;DigiCash;58;Bonaventure;Dutreux-Boch;Timor-Leste;4;35;Jocoque;1;"Antojitos (street food)"
228;24/09/2017;DigiCash;58;Bonaventure;Dutreux-Boch;Timor-Leste;5;86;"Albóndigas, Mexican meatballs.";4;"Meat dishes"
228;24/09/2017;DigiCash;58;Bonaventure;Dutreux-Boch;Timor-Leste;2;101;"Pollo asado";5;"Poultry dishes"
228;24/09/2017;DigiCash;58;Bonaventure;Dutreux-Boch;Timor-Leste;3;140;"Camarones al Mojo de Ajo";7;"Rice dishes"
228;24/09/2017;DigiCash;58;Bonaventure;Dutreux-Boch;Timor-Leste;3;234;Mangonada;11;"Non-alcoholic beverages"
228;24/09/2017;DigiCash;58;Bonaventure;Dutreux-Boch;Timor-Leste;5;237;Pópo;11;"Non-alcoholic beverages"
228;24/09/2017;DigiCash;58;Bonaventure;Dutreux-Boch;Timor-Leste;5;248;Sotol;12;"Alcoholic beverages"
229;24/04/2017;Paypal;98;Samson;Godchaux;"Virgin Islands, U.S.";3;60;Romeritos;1;"Antojitos (street food)"
229;24/04/2017;Paypal;98;Samson;Godchaux;"Virgin Islands, U.S.";1;91;"Carne a la tampiqueña";4;"Meat dishes"
229;24/04/2017;Paypal;98;Samson;Godchaux;"Virgin Islands, U.S.";1;99;"Cochinita pibil";4;"Meat dishes"
229;24/04/2017;Paypal;98;Samson;Godchaux;"Virgin Islands, U.S.";4;153;Menudo;8;"Soups and stews"
229;24/04/2017;Paypal;98;Samson;Godchaux;"Virgin Islands, U.S.";3;197;Gelatina;10;"Desserts and sweets"
229;24/04/2017;Paypal;98;Samson;Godchaux;"Virgin Islands, U.S.";5;207;Obleas;10;"Desserts and sweets"
229;24/04/2017;Paypal;98;Samson;Godchaux;"Virgin Islands, U.S.";3;233;Licuado;11;"Non-alcoholic beverages"
230;28/11/2017;Visa;170;Lucien;Lux;"Virgin Islands, U.S.";5;116;Guacamole;6;"Moles, sauces, dips and spreads"
230;28/11/2017;Visa;170;Lucien;Lux;"Virgin Islands, U.S.";5;121;Salsa;6;"Moles, sauces, dips and spreads"
230;28/11/2017;Visa;170;Lucien;Lux;"Virgin Islands, U.S.";5;164;"Chile relleno";9;"Vegetable dishes"
230;28/11/2017;Visa;170;Lucien;Lux;"Virgin Islands, U.S.";3;222;Atole;11;"Non-alcoholic beverages"
231;13/06/2017;MasterCard;120;Françoise;Hetto;"Heard Island and McDonald Islands";1;52;Papadzules;1;"Antojitos (street food)"
231;13/06/2017;MasterCard;120;Françoise;Hetto;"Heard Island and McDonald Islands";3;82;"Huevos rancheros";3;"Egg dishes"
231;13/06/2017;MasterCard;120;Françoise;Hetto;"Heard Island and McDonald Islands";3;96;Carnitas;4;"Meat dishes"
231;13/06/2017;MasterCard;120;Françoise;Hetto;"Heard Island and McDonald Islands";1;130;"Arroz con leche";7;"Rice dishes"
231;13/06/2017;MasterCard;120;Françoise;Hetto;"Heard Island and McDonald Islands";4;131;"Arroz con lima (rice with lemon)";7;"Rice dishes"
231;13/06/2017;MasterCard;120;Françoise;Hetto;"Heard Island and McDonald Islands";1;154;Pozole;8;"Soups and stews"
231;13/06/2017;MasterCard;120;Françoise;Hetto;"Heard Island and McDonald Islands";5;166;Cuitlacoche;9;"Vegetable dishes"
231;13/06/2017;MasterCard;120;Françoise;Hetto;"Heard Island and McDonald Islands";4;168;"Frijoles pintos (pinto beans)";9;"Vegetable dishes"
231;13/06/2017;MasterCard;120;Françoise;Hetto;"Heard Island and McDonald Islands";1;195;Flan;10;"Desserts and sweets"
231;13/06/2017;MasterCard;120;Françoise;Hetto;"Heard Island and McDonald Islands";5;218;Polvorón;10;"Desserts and sweets"
232;31/05/2017;DigiCash;142;Pierre;Kirsch;"United Kingdom";1;27;Flautas;1;"Antojitos (street food)"
232;31/05/2017;DigiCash;142;Pierre;Kirsch;"United Kingdom";2;30;Gorditas;1;"Antojitos (street food)"
232;31/05/2017;DigiCash;142;Pierre;Kirsch;"United Kingdom";5;45;"Mole poblano";1;"Antojitos (street food)"
232;31/05/2017;DigiCash;142;Pierre;Kirsch;"United Kingdom";1;62;Salsa;1;"Antojitos (street food)"
232;31/05/2017;DigiCash;142;Pierre;Kirsch;"United Kingdom";5;105;"Pollo rostizado";5;"Poultry dishes"
232;31/05/2017;DigiCash;142;Pierre;Kirsch;"United Kingdom";2;139;Aguachile;7;"Rice dishes"
232;31/05/2017;DigiCash;142;Pierre;Kirsch;"United Kingdom";3;141;"Huachinango a la Veracruzana";7;"Rice dishes"
232;31/05/2017;DigiCash;142;Pierre;Kirsch;"United Kingdom";2;187;Chocolate;10;"Desserts and sweets"
232;31/05/2017;DigiCash;142;Pierre;Kirsch;"United Kingdom";2;214;"Pastel de tres leches (Three Milk Cake)";10;"Desserts and sweets"
233;20/12/2016;Paypal;107;Jean-Marie;Halsdorf;Bahrain;3;8;Chapulines and escamoles;1;"Antojitos (street food)"
233;20/12/2016;Paypal;107;Jean-Marie;Halsdorf;Bahrain;3;40;"Mancha manteles";1;"Antojitos (street food)"
233;20/12/2016;Paypal;107;Jean-Marie;Halsdorf;Bahrain;2;41;Memela;1;"Antojitos (street food)"
233;20/12/2016;Paypal;107;Jean-Marie;Halsdorf;Bahrain;1;43;Mixiotes;1;"Antojitos (street food)"
233;20/12/2016;Paypal;107;Jean-Marie;Halsdorf;Bahrain;5;94;Cabrito;4;"Meat dishes"
233;20/12/2016;Paypal;107;Jean-Marie;Halsdorf;Bahrain;2;129;"Arroz con huevo (rice with eggs)";7;"Rice dishes"
233;20/12/2016;Paypal;107;Jean-Marie;Halsdorf;Bahrain;3;166;Cuitlacoche;9;"Vegetable dishes"
233;20/12/2016;Paypal;107;Jean-Marie;Halsdorf;Bahrain;5;182;Calavera;10;"Desserts and sweets"
233;20/12/2016;Paypal;107;Jean-Marie;Halsdorf;Bahrain;4;194;Empanadas;10;"Desserts and sweets"
233;20/12/2016;Paypal;107;Jean-Marie;Halsdorf;Bahrain;2;241;Bacanora;12;"Alcoholic beverages"
234;09/03/2017;Visa;186;Tilly;Metz;Latvia;4;106;"Ancas de Rana";5;"Poultry dishes"
234;09/03/2017;Visa;186;Tilly;Metz;Latvia;2;127;"Arroz amarillo (yellow rice)";7;"Rice dishes"
234;09/03/2017;Visa;186;Tilly;Metz;Latvia;1;131;"Arroz con lima (rice with lemon)";7;"Rice dishes"
234;09/03/2017;Visa;186;Tilly;Metz;Latvia;3;142;Pescado zarandeado;7;"Rice dishes"
234;09/03/2017;Visa;186;Tilly;Metz;Latvia;4;148;"carne en su jugo";8;"Soups and stews"
234;09/03/2017;Visa;186;Tilly;Metz;Latvia;4;164;"Chile relleno";9;"Vegetable dishes"
234;09/03/2017;Visa;186;Tilly;Metz;Latvia;3;180;Buñuelos;10;"Desserts and sweets"
234;09/03/2017;Visa;186;Tilly;Metz;Latvia;3;196;"Fresas con crema";10;"Desserts and sweets"
234;09/03/2017;Visa;186;Tilly;Metz;Latvia;1;216;Platano;10;"Desserts and sweets"
234;09/03/2017;Visa;186;Tilly;Metz;Latvia;3;250;Tepache;12;"Alcoholic beverages"
235;22/07/2017;MasterCard;236;Marco;Schank;Romania;4;53;Parilladas;1;"Antojitos (street food)"
235;22/07/2017;MasterCard;236;Marco;Schank;Romania;2;63;Sincronizadas;1;"Antojitos (street food)"
235;22/07/2017;MasterCard;236;Marco;Schank;Romania;5;204;"Macarrones de dulce de leche";10;"Desserts and sweets"
235;22/07/2017;MasterCard;236;Marco;Schank;Romania;2;216;Platano;10;"Desserts and sweets"
235;22/07/2017;MasterCard;236;Marco;Schank;Romania;3;221;"Aguas frescas";11;"Non-alcoholic beverages"
236;16/02/2017;DigiCash;4;Guy;Arendt;"French Guiana";5;9;Charales;1;"Antojitos (street food)"
236;16/02/2017;DigiCash;4;Guy;Arendt;"French Guiana";2;44;"Mole de olla";1;"Antojitos (street food)"
236;16/02/2017;DigiCash;4;Guy;Arendt;"French Guiana";4;45;"Mole poblano";1;"Antojitos (street food)"
236;16/02/2017;DigiCash;4;Guy;Arendt;"French Guiana";3;76;Tripas;1;"Antojitos (street food)"
236;16/02/2017;DigiCash;4;Guy;Arendt;"French Guiana";1;103;"Pollo motuleños";5;"Poultry dishes"
236;16/02/2017;DigiCash;4;Guy;Arendt;"French Guiana";3;116;Guacamole;6;"Moles, sauces, dips and spreads"
236;16/02/2017;DigiCash;4;Guy;Arendt;"French Guiana";3;223;"Café de olla, coffee with cinnamon";11;"Non-alcoholic beverages"
236;16/02/2017;DigiCash;4;Guy;Arendt;"French Guiana";2;238;Pozol;11;"Non-alcoholic beverages"
237;10/05/2017;Paypal;81;"Jean Mathias";Foehr;Netherlands;2;11;Chilaquiles;1;"Antojitos (street food)"
238;29/08/2017;Visa;105;Johannes-Nepomuk;Haas;Brazil;3;12;"Chimichangas (Tex-Mex mostly)";1;"Antojitos (street food)"
238;29/08/2017;Visa;105;Johannes-Nepomuk;Haas;Brazil;4;49;Nachos;1;"Antojitos (street food)"
238;29/08/2017;Visa;105;Johannes-Nepomuk;Haas;Brazil;5;89;"Carne asada, grilled beef";4;"Meat dishes"
238;29/08/2017;Visa;105;Johannes-Nepomuk;Haas;Brazil;5;156;"Sopa Azteca";8;"Soups and stews"
238;29/08/2017;Visa;105;Johannes-Nepomuk;Haas;Brazil;3;176;Alfajor;10;"Desserts and sweets"
238;29/08/2017;Visa;105;Johannes-Nepomuk;Haas;Brazil;1;183;Capirotada;10;"Desserts and sweets"
238;29/08/2017;Visa;105;Johannes-Nepomuk;Haas;Brazil;1;185;Champurrado;10;"Desserts and sweets"
238;29/08/2017;Visa;105;Johannes-Nepomuk;Haas;Brazil;1;206;Nicuatole;10;"Desserts and sweets"
238;29/08/2017;Visa;105;Johannes-Nepomuk;Haas;Brazil;5;209;"Pan de Acambaro (Acambaro bread)";10;"Desserts and sweets"
238;29/08/2017;Visa;105;Johannes-Nepomuk;Haas;Brazil;3;216;Platano;10;"Desserts and sweets"
239;15/04/2017;MasterCard;271;Robert;Tudor;Zambia;5;65;"Sopa de albondiga (meatball soup)";1;"Antojitos (street food)"
239;15/04/2017;MasterCard;271;Robert;Tudor;Zambia;4;76;Tripas;1;"Antojitos (street food)"
239;15/04/2017;MasterCard;271;Robert;Tudor;Zambia;5;128;"Arroz con camarones (rice with shrimp)";7;"Rice dishes"
239;15/04/2017;MasterCard;271;Robert;Tudor;Zambia;2;194;Empanadas;10;"Desserts and sweets"
239;15/04/2017;MasterCard;271;Robert;Tudor;Zambia;2;223;"Café de olla, coffee with cinnamon";11;"Non-alcoholic beverages"
239;15/04/2017;MasterCard;271;Robert;Tudor;Zambia;2;230;Jarritos (drink);11;"Non-alcoholic beverages"
240;17/11/2017;DigiCash;200;Adolphe;Pauly;Sweden;5;25;Fajitas;1;"Antojitos (street food)"
240;17/11/2017;DigiCash;200;Adolphe;Pauly;Sweden;5;34;Jicama;1;"Antojitos (street food)"
240;17/11/2017;DigiCash;200;Adolphe;Pauly;Sweden;5;152;Fideos (noodles);8;"Soups and stews"
240;17/11/2017;DigiCash;200;Adolphe;Pauly;Sweden;2;159;"Sopa de nueces, walnut soup";8;"Soups and stews"
240;17/11/2017;DigiCash;200;Adolphe;Pauly;Sweden;3;176;Alfajor;10;"Desserts and sweets"
240;17/11/2017;DigiCash;200;Adolphe;Pauly;Sweden;2;194;Empanadas;10;"Desserts and sweets"
240;17/11/2017;DigiCash;200;Adolphe;Pauly;Sweden;1;201;"Fried ice cream";10;"Desserts and sweets"
240;17/11/2017;DigiCash;200;Adolphe;Pauly;Sweden;2;226;"Chia Fresca";11;"Non-alcoholic beverages"
240;17/11/2017;DigiCash;200;Adolphe;Pauly;Sweden;5;245;Mezcal;12;"Alcoholic beverages"
241;28/07/2017;Paypal;104;Gustave;Gretsch;Thailand;3;43;Mixiotes;1;"Antojitos (street food)"
241;28/07/2017;Paypal;104;Gustave;Gretsch;Thailand;1;62;Salsa;1;"Antojitos (street food)"
241;28/07/2017;Paypal;104;Gustave;Gretsch;Thailand;3;78;Yuca (cassava);1;"Antojitos (street food)"
241;28/07/2017;Paypal;104;Gustave;Gretsch;Thailand;1;154;Pozole;8;"Soups and stews"
241;28/07/2017;Paypal;104;Gustave;Gretsch;Thailand;5;158;"Sopa de lima, from Yucatán";8;"Soups and stews"
241;28/07/2017;Paypal;104;Gustave;Gretsch;Thailand;1;204;"Macarrones de dulce de leche";10;"Desserts and sweets"
241;28/07/2017;Paypal;104;Gustave;Gretsch;Thailand;1;222;Atole;11;"Non-alcoholic beverages"
242;17/08/2017;Visa;70;Robert;Everling;"Cabo Verde";1;153;Menudo;8;"Soups and stews"
242;17/08/2017;Visa;70;Robert;Everling;"Cabo Verde";5;235;"Mexican Coke";11;"Non-alcoholic beverages"
242;17/08/2017;Visa;70;Robert;Everling;"Cabo Verde";2;250;Tepache;12;"Alcoholic beverages"
243;22/08/2017;MasterCard;275;François-Julien;Vannerus;Norway;2;149;"caldo de mariscos, seafood soup";8;"Soups and stews"
243;22/08/2017;MasterCard;275;François-Julien;Vannerus;Norway;5;155;Sopa;8;"Soups and stews"
243;22/08/2017;MasterCard;275;François-Julien;Vannerus;Norway;2;210;"Pan de muerto";10;"Desserts and sweets"
243;22/08/2017;MasterCard;275;François-Julien;Vannerus;Norway;1;231;"Jugos frescos";11;"Non-alcoholic beverages"
244;04/12/2017;DigiCash;236;Marco;Schank;Romania;3;29;Fritada;1;"Antojitos (street food)"
244;04/12/2017;DigiCash;236;Marco;Schank;Romania;3;45;"Mole poblano";1;"Antojitos (street food)"
244;04/12/2017;DigiCash;236;Marco;Schank;Romania;5;55;Pejelagarto;1;"Antojitos (street food)"
244;04/12/2017;DigiCash;236;Marco;Schank;Romania;5;86;"Albóndigas, Mexican meatballs.";4;"Meat dishes"
244;04/12/2017;DigiCash;236;Marco;Schank;Romania;3;124;"Guacamole with tortilla chips";6;"Moles, sauces, dips and spreads"
